2008-03-22,Livingston,S18,01,10,2.5
2010-10-16,Alberta,S02,05,10,3.3
2009-05-24,Ontario,S04,01,10,2.5
2009-12-07,Chicago,S16,07,10,2.8
2006-12-20,Chicago,S16,05,10,3.3
2010-02-15,Quebec,S18,01,10,2.5
2008-08-01,Alberta,S03,07,10,2.8
2009-04-29,New York,S02,05,10,3.3
2008-07-18,Westconvina,S05,05,10,3.3
2005-06-16,New York,S06,05,10,3.3
2008-04-22,Westconvina,S03,04,10,4.5
2005-06-27,Quebec,S03,07,10,2.8
2006-05-26,Chicago,S09,02,10,1.8
2010-11-25,Quebec,S02,07,10,2.8
2006-07-23,Livingston,S04,04,10,4.5
2010-02-21,Livingston,S01,05,10,3.3
2009-12-26,Alberta,S10,05,10,3.3
2009-07-19,New York,S05,02,10,1.8
2009-01-20,Livingston,S18,05,10,3.3
2008-10-12,Chicago,S14,06,10,1.4
2008-10-31,Westconvina,S12,02,10,1.8
2006-02-07,Chicago,S01,06,10,1.4
2007-08-24,Alberta,S01,02,10,1.8
2010-06-27,Westconvina,S02,07,10,2.8
2005-11-28,Westconvina,S01,05,10,3.3
2010-09-02,Chicago,S01,06,10,1.4
2006-01-04,Quebec,S02,05,10,3.3
2006-09-17,California,S15,06,10,1.4
2010-09-21,Quebec,S03,04,10,4.5
2008-01-19,New York,S10,02,10,1.8
2005-08-21,Quebec,S07,06,10,1.4
2010-11-08,Quebec,S02,03,10,2.6
2010-06-19,Quebec,S15,05,10,3.3
2009-09-26,Chicago,S05,02,10,1.8
2010-06-08,New York,S07,06,10,1.4
2006-07-17,California,S08,06,10,1.4
2006-12-30,California,S02,03,10,2.6
2007-12-02,Westconvina,S13,05,10,3.3
2006-06-01,Ontario,S04,05,10,3.3
2006-02-02,Quebec,S10,06,11,1.4
2010-09-29,Quebec,S14,07,11,2.8
2006-06-10,Ontario,S05,07,11,2.8
2010-09-12,Livingston,S10,03,11,2.6
2009-11-22,Westconvina,S12,06,11,1.4
2007-08-12,Ontario,S13,07,11,2.8
2007-02-07,California,S10,05,11,3.3
2005-07-15,California,S09,07,11,2.8
2006-02-09,Alberta,S16,02,11,1.8
2006-12-20,Chicago,S11,02,11,1.8
2008-02-14,California,S14,03,11,2.6
2006-08-17,New York,S09,03,11,2.6
2010-12-13,New York,S14,03,11,2.6
2007-12-03,Ontario,S12,04,11,4.5
2005-09-29,Ontario,S06,02,11,1.8
2008-03-03,California,S14,01,11,2.5
2008-12-01,Ontario,S08,01,11,2.5
2008-05-21,California,S13,07,11,2.8
2008-09-21,Chicago,S09,03,11,2.6
2005-02-12,New York,S10,07,11,2.8
2005-12-07,California,S17,06,11,1.4
2008-01-18,Quebec,S01,06,11,1.4
2007-08-03,Quebec,S11,02,11,1.8
2010-11-19,Alberta,S10,07,11,2.8
2008-12-25,Ontario,S12,01,11,2.5
2007-05-29,Quebec,S07,05,11,3.3
2008-12-22,Westconvina,S08,05,11,3.3
2006-04-09,Ontario,S02,01,11,2.5
2010-04-15,Alberta,S10,04,11,4.5
2009-02-13,Westconvina,S04,05,11,3.3
2006-04-03,Ontario,S05,06,11,1.4
2005-03-24,Westconvina,S17,06,11,1.4
2010-01-16,Quebec,S12,07,11,2.8
2009-04-25,Alberta,S10,04,11,4.5
2006-11-07,Chicago,S04,02,11,1.8
2007-04-27,Westconvina,S04,02,11,1.8
2006-09-08,Livingston,S07,03,11,2.6
2007-07-02,Alberta,S08,04,11,4.5
2006-12-10,New York,S05,01,11,2.5
2008-11-21,Quebec,S16,07,11,2.8
2008-04-05,New York,S09,01,11,2.5
2010-07-06,Westconvina,S17,07,11,2.8
2008-03-04,New York,S15,01,11,2.5
2010-05-04,New York,S05,01,11,2.5
2005-08-26,Livingston,S14,04,11,4.5
2007-07-01,New York,S09,01,11,2.5
2007-02-03,Livingston,S13,01,11,2.5
2008-11-27,California,S06,02,11,1.8
2005-09-21,New York,S15,06,11,1.4
2007-10-25,California,S17,03,11,2.6
2010-12-01,Alberta,S11,03,11,2.6
2008-07-16,Alberta,S12,05,11,3.3
2006-10-24,New York,S09,02,11,1.8
2010-11-13,Alberta,S16,01,11,2.5
2005-01-22,Westconvina,S07,01,11,2.5
2010-04-12,New York,S17,04,11,4.5
2007-08-17,New York,S07,06,11,1.4
2008-04-20,New York,S07,03,11,2.6
2007-08-05,Westconvina,S09,06,11,1.4
2010-01-09,Chicago,S16,01,11,2.5
2005-08-26,New York,S01,06,11,1.4
2007-10-25,Alberta,S06,06,11,1.4
2005-05-24,Quebec,S06,01,11,2.5
2007-10-23,Livingston,S10,02,11,1.8
2009-01-29,Westconvina,S07,06,11,1.4
2005-12-19,Ontario,S16,02,11,1.8
2010-06-26,Livingston,S06,07,11,2.8
2005-08-14,Chicago,S02,02,11,1.8
2005-12-26,Alberta,S03,02,11,1.8
2007-05-20,New York,S18,04,11,4.5
2006-12-02,Westconvina,S06,01,11,2.5
2008-10-17,New York,S03,05,11,3.3
2008-08-19,Quebec,S18,05,11,3.3
2009-11-19,Ontario,S05,02,11,1.8
2009-12-23,California,S10,05,11,3.3
2010-08-24,Quebec,S18,05,11,3.3
2005-06-15,Alberta,S09,02,11,1.8
2008-06-05,New York,S04,03,11,2.6
2009-12-15,Quebec,S02,01,11,2.5
2006-08-15,Livingston,S11,07,11,2.8
2009-05-03,New York,S16,03,11,2.6
2010-06-20,Westconvina,S10,07,11,2.8
2010-08-16,Chicago,S15,07,11,2.8
2009-11-15,Livingston,S10,06,11,1.4
2009-07-10,Alberta,S17,01,11,2.5
2006-07-22,Alberta,S08,01,11,2.5
2007-05-25,Alberta,S09,05,11,3.3
2005-03-14,California,S16,05,11,3.3
2008-12-28,Quebec,S17,05,11,3.3
2005-07-15,Livingston,S02,02,11,1.8
2005-02-06,Alberta,S04,07,11,2.8
2008-03-10,Ontario,S08,04,11,4.5
2008-01-09,California,S04,01,11,2.5
2010-10-24,Livingston,S03,05,11,3.3
2009-11-10,Livingston,S13,03,11,2.6
2010-01-05,Alberta,S15,06,11,1.4
2006-10-05,Chicago,S02,01,11,2.5
2005-01-02,Ontario,S09,06,11,1.4
2009-11-12,Alberta,S02,02,11,1.8
2006-05-07,New York,S17,01,11,2.5
2006-04-24,California,S15,01,11,2.5
2006-03-23,Chicago,S15,01,11,2.5
2010-06-10,Westconvina,S11,05,11,3.3
2008-10-22,California,S04,04,11,4.5
2005-09-15,Quebec,S13,05,11,3.3
2007-10-03,Chicago,S08,01,11,2.5
2008-07-08,New York,S04,02,11,1.8
2008-10-28,Ontario,S12,04,11,4.5
2006-06-03,Quebec,S02,04,11,4.5
2010-11-27,Ontario,S13,06,11,1.4
2010-01-22,Alberta,S15,07,12,2.8
2010-09-23,Westconvina,S09,01,12,2.5
2010-07-12,California,S07,03,12,2.6
2005-10-23,Quebec,S12,05,12,3.3
2005-04-21,Westconvina,S12,05,12,3.3
2010-11-10,California,S09,06,12,1.4
2007-08-05,Chicago,S16,07,12,2.8
2009-12-15,California,S18,04,12,4.5
2006-11-07,Ontario,S03,04,12,4.5
2010-04-22,Alberta,S04,01,12,2.5
2007-08-10,Alberta,S04,01,12,2.5
2006-02-04,Westconvina,S08,02,12,1.8
2009-04-20,Livingston,S07,06,12,1.4
2009-06-24,Livingston,S02,03,12,2.6
2005-02-17,Alberta,S13,06,12,1.4
2010-08-18,New York,S15,01,12,2.5
2006-08-19,Ontario,S01,05,12,3.3
2007-07-01,Ontario,S14,03,12,2.6
2007-11-15,Alberta,S13,04,12,4.5
2009-03-22,Westconvina,S06,05,12,3.3
2010-11-14,Ontario,S06,05,12,3.3
2007-08-20,California,S01,05,12,3.3
2005-06-22,Alberta,S02,03,12,2.6
2006-09-11,Quebec,S18,06,12,1.4
2006-07-26,Chicago,S18,03,12,2.6
2007-09-29,Chicago,S18,07,12,2.8
2009-08-29,New York,S04,05,12,3.3
2008-03-20,Livingston,S01,05,12,3.3
2008-09-06,Westconvina,S08,07,12,2.8
2007-06-08,New York,S09,04,12,4.5
2005-01-05,Ontario,S07,02,12,1.8
2010-11-24,California,S02,07,12,2.8
2010-05-06,New York,S12,02,12,1.8
2009-04-07,Westconvina,S07,05,12,3.3
2007-01-09,Chicago,S11,07,12,2.8
2008-08-02,Chicago,S13,04,12,4.5
2010-12-07,Westconvina,S15,01,12,2.5
2007-02-07,Ontario,S11,04,12,4.5
2007-12-26,Alberta,S18,06,12,1.4
2007-12-10,Chicago,S18,04,12,4.5
2009-05-26,Ontario,S03,07,12,2.8
2008-07-29,Chicago,S01,05,12,3.3
2010-07-16,New York,S11,06,12,1.4
2005-02-20,New York,S08,07,12,2.8
2008-12-21,Chicago,S18,07,12,2.8
2005-05-07,Westconvina,S17,04,12,4.5
2007-03-17,Alberta,S04,03,12,2.6
2005-04-18,Ontario,S10,02,12,1.8
2010-05-20,Westconvina,S13,03,12,2.6
2007-11-22,Quebec,S14,07,12,2.8
2007-09-05,Chicago,S07,01,12,2.5
2009-07-06,Ontario,S05,03,12,2.6
2005-04-19,Chicago,S02,04,12,4.5
2005-08-03,New York,S07,01,12,2.5
2009-01-27,Quebec,S15,06,12,1.4
2006-02-22,Chicago,S07,02,12,1.8
2007-07-05,California,S10,01,12,2.5
2008-09-07,Chicago,S15,02,12,1.8
2008-09-30,Quebec,S07,02,12,1.8
2006-10-20,California,S09,06,12,1.4
2009-11-17,New York,S08,06,12,1.4
2009-05-18,Livingston,S17,01,12,2.5
2010-02-27,Livingston,S18,02,12,1.8
2007-01-07,Ontario,S07,04,12,4.5
2010-01-04,Quebec,S10,04,12,4.5
2010-07-30,New York,S11,01,12,2.5
2010-01-24,California,S14,06,12,1.4
2006-02-12,Livingston,S05,07,12,2.8
2010-04-21,Livingston,S08,02,12,1.8
2006-08-14,California,S11,02,12,1.8
2009-07-11,Livingston,S08,07,12,2.8
2009-08-11,Chicago,S02,04,12,4.5
2009-11-15,California,S08,05,12,3.3
2010-12-04,Chicago,S05,07,12,2.8
2007-03-25,Westconvina,S07,06,12,1.4
2009-09-06,Alberta,S18,05,12,3.3
2010-04-09,Quebec,S15,06,12,1.4
2005-08-18,Quebec,S14,02,12,1.8
2007-09-03,Alberta,S12,04,12,4.5
2006-12-25,New York,S18,01,12,2.5
2010-08-09,Alberta,S02,05,12,3.3
2005-02-15,California,S07,02,12,1.8
2009-08-25,Ontario,S18,06,12,1.4
2010-08-06,Westconvina,S17,05,12,3.3
2008-12-05,Chicago,S01,05,12,3.3
2008-02-27,California,S14,07,12,2.8
2010-09-09,California,S03,05,12,3.3
2006-03-01,Westconvina,S14,06,12,1.4
2006-01-03,Ontario,S13,02,12,1.8
2008-12-07,Chicago,S15,05,12,3.3
2007-08-23,Alberta,S11,01,12,2.5
2007-07-31,Ontario,S05,04,12,4.5
2005-04-24,Livingston,S11,03,12,2.6
2009-06-29,California,S16,02,12,1.8
2010-01-13,New York,S16,07,12,2.8
2010-11-05,New York,S08,02,12,1.8
2007-12-27,Livingston,S12,02,12,1.8
2010-03-01,Livingston,S05,05,12,3.3
2007-07-24,California,S09,05,12,3.3
2009-03-26,Quebec,S14,01,12,2.5
2006-08-27,Alberta,S03,06,12,1.4
2005-06-20,Alberta,S10,05,12,3.3
2005-09-09,New York,S03,05,12,3.3
2010-11-30,Westconvina,S16,03,12,2.6
2010-10-07,Westconvina,S04,01,12,2.5
2005-07-06,Quebec,S12,01,12,2.5
2006-02-06,Ontario,S14,05,12,3.3
2009-09-12,Ontario,S18,04,12,4.5
2009-02-12,Quebec,S07,03,12,2.6
2005-12-02,Livingston,S11,06,12,1.4
2005-03-31,Quebec,S17,05,12,3.3
2008-05-12,Ontario,S11,02,12,1.8
2009-05-05,California,S14,05,12,3.3
2009-01-24,Alberta,S05,02,12,1.8
2009-04-22,Quebec,S14,03,12,2.6
2010-02-18,Quebec,S09,06,12,1.4
2007-05-13,Westconvina,S06,02,12,1.8
2005-01-11,California,S14,06,12,1.4
2007-03-05,Ontario,S11,03,12,2.6
2010-12-11,Ontario,S07,05,12,3.3
2007-02-21,New York,S18,05,12,3.3
2009-11-25,Livingston,S17,01,12,2.5
2007-12-24,Livingston,S08,03,12,2.6
2009-06-17,Chicago,S01,07,12,2.8
2006-11-08,California,S03,01,12,2.5
2005-06-18,Quebec,S16,01,12,2.5
2008-06-07,Ontario,S14,07,12,2.8
2009-06-09,Chicago,S15,02,12,1.8
2005-07-31,Quebec,S08,03,12,2.6
2010-05-31,Quebec,S09,02,12,1.8
2010-01-07,Livingston,S10,04,12,4.5
2008-07-26,Chicago,S11,07,12,2.8
2005-04-30,Quebec,S01,04,12,4.5
2007-11-22,Westconvina,S09,06,12,1.4
2006-07-29,Chicago,S04,01,12,2.5
2008-03-04,California,S18,06,12,1.4
2008-02-25,Westconvina,S02,05,12,3.3
2006-03-01,Ontario,S09,05,12,3.3
2009-09-02,Livingston,S07,06,12,1.4
2009-05-13,Chicago,S08,01,12,2.5
2007-12-26,Westconvina,S04,03,12,2.6
2008-08-25,Westconvina,S03,07,12,2.8
2008-09-18,Alberta,S12,04,12,4.5
2005-02-08,New York,S12,06,12,1.4
2010-03-11,Westconvina,S03,05,12,3.3
2010-06-08,California,S15,03,12,2.6
2005-04-13,Westconvina,S04,01,12,2.5
2008-09-18,Westconvina,S11,05,12,3.3
2007-08-22,Ontario,S04,05,12,3.3
2007-09-03,Westconvina,S12,02,12,1.8
2005-06-27,Alberta,S04,05,12,3.3
2008-01-11,Livingston,S02,06,13,1.4
2005-01-07,California,S13,03,13,2.6
2006-06-21,California,S09,01,13,2.5
2006-07-29,California,S13,03,13,2.6
2006-12-03,Chicago,S12,05,13,3.3
2006-10-10,Alberta,S08,01,13,2.5
2008-11-06,Westconvina,S03,02,13,1.8
2005-06-24,California,S09,01,13,2.5
2010-09-21,Chicago,S17,03,13,2.6
2007-10-01,California,S16,02,13,1.8
2007-07-04,Westconvina,S12,07,13,2.8
2007-05-05,Ontario,S18,01,13,2.5
2009-02-24,Quebec,S18,02,13,1.8
2008-12-12,Westconvina,S13,03,13,2.6
2006-12-22,Ontario,S09,03,13,2.6
2008-08-06,Alberta,S15,01,13,2.5
2006-04-20,Livingston,S09,05,13,3.3
2009-06-19,Livingston,S13,02,13,1.8
2006-06-09,Quebec,S08,01,13,2.5
2007-11-21,California,S09,04,13,4.5
2005-01-23,Westconvina,S10,07,13,2.8
2007-12-12,Livingston,S13,02,13,1.8
2010-01-02,California,S03,02,13,1.8
2005-11-29,California,S09,06,13,1.4
2009-09-15,New York,S07,04,13,4.5
2010-07-20,Chicago,S06,03,13,2.6
2010-06-26,Westconvina,S13,03,13,2.6
2008-01-24,Chicago,S08,05,13,3.3
2007-01-07,Westconvina,S18,06,13,1.4
2007-10-28,Chicago,S07,05,13,3.3
2008-11-08,New York,S11,03,13,2.6
2010-10-27,Ontario,S03,03,13,2.6
2010-09-09,Quebec,S10,06,13,1.4
2009-11-09,Chicago,S02,04,13,4.5
2009-01-04,Quebec,S09,02,13,1.8
2005-11-23,Chicago,S08,05,13,3.3
2005-03-23,Chicago,S07,04,13,4.5
2008-03-04,Alberta,S13,01,13,2.5
2008-08-03,Alberta,S10,01,13,2.5
2010-08-19,Chicago,S02,03,13,2.6
2006-09-27,New York,S12,01,13,2.5
2010-12-13,New York,S09,06,13,1.4
2010-10-28,New York,S06,04,13,4.5
2005-12-29,Quebec,S03,02,13,1.8
2006-04-04,Quebec,S01,05,13,3.3
2007-12-24,Chicago,S03,06,13,1.4
2009-12-09,Quebec,S02,07,13,2.8
2006-08-22,Chicago,S11,06,13,1.4
2005-12-07,Livingston,S07,01,13,2.5
2007-10-20,Ontario,S05,05,13,3.3
2008-06-21,Livingston,S03,04,13,4.5
2008-10-19,Alberta,S12,05,13,3.3
2010-01-18,New York,S07,07,13,2.8
2006-12-23,California,S17,03,13,2.6
2009-10-16,Westconvina,S12,04,13,4.5
2009-06-01,Ontario,S13,02,13,1.8
2009-11-01,Westconvina,S14,06,13,1.4
2009-08-17,New York,S17,02,13,1.8
2006-01-29,Westconvina,S09,03,13,2.6
2010-11-16,Quebec,S03,03,13,2.6
2009-10-29,Westconvina,S16,02,13,1.8
2010-09-04,Chicago,S13,04,13,4.5
2005-06-04,New York,S13,01,13,2.5
2009-11-22,Quebec,S09,05,13,3.3
2010-08-27,Quebec,S07,01,13,2.5
2005-07-08,Westconvina,S18,05,13,3.3
2010-04-04,Livingston,S14,06,13,1.4
2006-01-09,Westconvina,S06,06,13,1.4
2006-01-06,New York,S17,02,13,1.8
2007-12-02,California,S11,01,13,2.5
2005-10-02,Ontario,S01,01,13,2.5
2007-09-27,Ontario,S05,01,13,2.5
2009-06-29,Chicago,S04,05,13,3.3
2010-01-27,New York,S05,05,13,3.3
2008-10-11,Ontario,S13,04,13,4.5
2006-10-08,New York,S11,05,13,3.3
2008-02-03,Livingston,S10,07,13,2.8
2010-12-25,Alberta,S14,03,13,2.6
2008-04-25,California,S05,05,13,3.3
2009-08-24,Chicago,S03,03,13,2.6
2005-09-19,Chicago,S14,03,13,2.6
2005-03-19,Livingston,S12,07,13,2.8
2005-12-30,Alberta,S13,06,13,1.4
2010-08-03,Quebec,S03,06,13,1.4
2010-10-12,New York,S11,07,13,2.8
2007-10-20,Westconvina,S18,05,13,3.3
2005-12-04,Livingston,S10,04,13,4.5
2007-05-06,Livingston,S12,01,13,2.5
2006-08-08,Chicago,S05,07,13,2.8
2009-03-19,Ontario,S10,02,13,1.8
2006-07-04,California,S11,06,13,1.4
2009-02-03,Chicago,S03,05,13,3.3
2010-05-19,Westconvina,S15,06,13,1.4
2008-11-10,Quebec,S01,07,13,2.8
2010-07-18,Chicago,S17,02,13,1.8
2005-02-21,Ontario,S01,01,13,2.5
2006-12-07,Alberta,S15,05,13,3.3
2008-02-18,Chicago,S11,01,13,2.5
2010-10-12,New York,S04,02,13,1.8
2005-12-11,Alberta,S07,07,13,2.8
2009-09-07,Westconvina,S17,05,13,3.3
2005-12-13,Chicago,S05,06,13,1.4
2007-08-02,Alberta,S10,01,13,2.5
2009-07-19,Alberta,S16,03,13,2.6
2008-03-08,California,S05,06,13,1.4
2006-02-23,Westconvina,S12,02,13,1.8
2010-02-09,California,S04,03,13,2.6
2010-03-27,Quebec,S08,03,13,2.6
2007-10-23,Westconvina,S12,01,13,2.5
2010-12-14,California,S04,02,13,1.8
2006-06-19,Chicago,S10,07,13,2.8
2009-07-18,Quebec,S16,05,13,3.3
2010-03-17,California,S12,02,13,1.8
2008-01-19,Quebec,S04,03,13,2.6
2006-12-03,Chicago,S08,03,13,2.6
2007-02-08,Westconvina,S18,02,13,1.8
2007-02-14,New York,S11,07,13,2.8
2010-05-24,Ontario,S13,06,13,1.4
2008-09-16,New York,S13,04,13,4.5
2009-12-15,Alberta,S05,02,13,1.8
2005-03-27,Quebec,S16,03,13,2.6
2005-04-04,Quebec,S08,01,13,2.5
2009-03-22,Quebec,S04,04,13,4.5
2007-06-12,New York,S04,04,13,4.5
2008-01-28,Chicago,S06,03,13,2.6
2007-11-13,Chicago,S12,01,13,2.5
2009-05-17,California,S16,01,13,2.5
2005-06-20,Chicago,S04,07,13,2.8
2008-11-22,Westconvina,S14,03,13,2.6
2007-04-18,Chicago,S06,04,13,4.5
2009-01-11,Westconvina,S07,03,13,2.6
2006-06-10,Alberta,S08,05,13,3.3
2007-07-03,Chicago,S13,05,13,3.3
2007-02-01,New York,S03,06,13,1.4
2010-03-30,New York,S10,06,13,1.4
2005-04-22,Quebec,S02,06,13,1.4
2006-01-17,Livingston,S11,07,13,2.8
2005-11-07,Livingston,S05,02,13,1.8
2005-04-18,Chicago,S09,03,13,2.6
2005-07-01,Livingston,S06,01,13,2.5
2006-10-30,Quebec,S03,02,13,1.8
2008-04-22,Quebec,S13,06,13,1.4
2005-09-19,Westconvina,S12,04,13,4.5
2009-05-19,Alberta,S01,04,13,4.5
2005-04-07,Quebec,S07,01,13,2.5
2006-11-30,Westconvina,S10,04,13,4.5
2008-07-23,Quebec,S18,06,13,1.4
2007-04-14,New York,S15,02,13,1.8
2009-03-11,New York,S16,02,13,1.8
2009-09-11,Livingston,S16,05,13,3.3
2006-12-12,Westconvina,S05,01,13,2.5
2008-04-04,Westconvina,S13,07,13,2.8
2010-05-25,Livingston,S13,01,13,2.5
2007-01-08,Quebec,S03,02,13,1.8
2010-07-15,California,S09,02,13,1.8
2010-10-28,Chicago,S16,06,13,1.4
2010-01-08,Westconvina,S16,05,13,3.3
2005-04-09,Chicago,S12,07,13,2.8
2006-12-05,Chicago,S03,03,13,2.6
2008-03-11,California,S11,01,13,2.5
2008-09-04,New York,S08,03,13,2.6
2007-03-20,Ontario,S11,05,13,3.3
2007-12-24,New York,S03,06,13,1.4
2010-01-08,California,S12,05,13,3.3
2006-04-11,California,S02,03,13,2.6
2008-08-21,Quebec,S03,02,13,1.8
2008-09-26,Alberta,S06,05,13,3.3
2010-07-10,Quebec,S10,07,13,2.8
2009-04-23,California,S09,05,13,3.3
2009-03-03,Westconvina,S09,04,13,4.5
2008-07-06,New York,S14,01,13,2.5
2009-05-11,Chicago,S15,03,13,2.6
2006-05-21,Livingston,S02,04,13,4.5
2008-08-14,Alberta,S15,02,13,1.8
2007-10-10,Quebec,S06,01,13,2.5
2007-06-05,Quebec,S15,03,13,2.6
2007-02-04,Quebec,S09,06,13,1.4
2010-10-30,Chicago,S13,07,13,2.8
2009-11-05,Westconvina,S18,04,13,4.5
2007-05-09,New York,S18,01,13,2.5
2008-04-13,New York,S02,02,13,1.8
2010-09-24,California,S02,05,13,3.3
2005-06-25,Chicago,S07,01,13,2.5
2006-12-12,Livingston,S17,04,13,4.5
2005-01-19,Livingston,S15,05,13,3.3
2005-09-21,Alberta,S17,01,13,2.5
2010-02-21,Westconvina,S09,04,13,4.5
2008-11-05,Ontario,S03,02,14,1.8
2007-11-29,Livingston,S11,06,14,1.4
2010-12-14,Ontario,S15,04,14,4.5
2008-01-30,Chicago,S08,02,14,1.8
2005-02-08,Ontario,S10,05,14,3.3
2009-04-05,California,S05,03,14,2.6
2005-02-27,Ontario,S10,06,14,1.4
2009-06-04,Quebec,S03,02,14,1.8
2009-06-22,Livingston,S15,05,14,3.3
2010-02-23,Ontario,S07,01,14,2.5
2005-09-25,Ontario,S10,06,14,1.4
2005-01-16,Quebec,S16,02,14,1.8
2005-09-24,Ontario,S09,03,14,2.6
2008-07-06,New York,S11,06,14,1.4
2007-07-15,Quebec,S04,02,14,1.8
2005-02-04,Westconvina,S16,03,14,2.6
2008-06-27,New York,S13,07,14,2.8
2006-07-14,New York,S18,05,14,3.3
2005-04-14,Westconvina,S18,05,14,3.3
2008-11-14,Chicago,S10,06,14,1.4
2007-03-08,Livingston,S16,05,14,3.3
2010-01-30,New York,S06,06,14,1.4
2006-05-11,Chicago,S09,02,14,1.8
2008-04-09,Ontario,S14,05,14,3.3
2007-07-05,Chicago,S03,05,14,3.3
2008-09-23,Westconvina,S16,06,14,1.4
2005-03-26,Quebec,S10,01,14,2.5
2009-05-07,Ontario,S03,04,14,4.5
2007-08-12,Westconvina,S16,07,14,2.8
2005-12-07,Ontario,S14,07,14,2.8
2007-02-11,Chicago,S18,04,14,4.5
2006-03-16,Westconvina,S06,01,14,2.5
2007-01-19,Alberta,S09,06,14,1.4
2005-11-04,Chicago,S11,07,14,2.8
2007-01-21,California,S05,03,14,2.6
2005-07-19,Westconvina,S09,04,14,4.5
2009-10-05,Chicago,S02,06,14,1.4
2007-02-10,Ontario,S18,05,14,3.3
2009-07-21,Livingston,S07,03,14,2.6
2008-04-04,Westconvina,S03,04,14,4.5
2009-05-22,Ontario,S05,01,14,2.5
2009-03-19,Alberta,S05,05,14,3.3
2010-09-25,Quebec,S05,02,14,1.8
2005-04-17,Quebec,S05,04,14,4.5
2010-05-29,Westconvina,S13,02,14,1.8
2007-03-26,Livingston,S01,06,14,1.4
2008-10-05,Alberta,S10,07,14,2.8
2009-11-08,Alberta,S11,07,14,2.8
2007-10-07,Livingston,S04,06,14,1.4
2005-08-22,Westconvina,S04,05,14,3.3
2008-08-19,California,S04,04,14,4.5
2009-12-18,California,S17,05,14,3.3
2007-07-04,California,S18,01,15,2.5
2010-07-06,Alberta,S01,07,15,2.8
2005-04-17,Livingston,S18,02,15,1.8
2005-08-27,Alberta,S16,03,15,2.6
2007-08-10,Livingston,S02,01,15,2.5
2007-06-28,New York,S08,07,15,2.8
2005-06-05,New York,S07,04,15,4.5
2008-05-07,New York,S07,05,15,3.3
2005-04-09,Quebec,S13,05,15,3.3
2007-06-27,Livingston,S10,01,15,2.5
2008-12-10,Chicago,S04,05,15,3.3
2005-12-08,New York,S10,05,15,3.3
2008-12-07,New York,S16,01,15,2.5
2008-07-31,Chicago,S16,07,15,2.8
2005-01-19,Alberta,S08,04,15,4.5
2006-03-14,Alberta,S10,04,15,4.5
2006-07-18,California,S05,07,15,2.8
2007-03-02,New York,S01,02,15,1.8
2009-02-18,Westconvina,S02,02,15,1.8
2005-07-14,Chicago,S09,05,15,3.3
2008-01-10,Alberta,S10,04,15,4.5
2005-09-11,Livingston,S15,06,15,1.4
2007-04-07,Alberta,S01,07,15,2.8
2008-05-02,Livingston,S06,04,15,4.5
2008-07-08,Ontario,S11,06,15,1.4
2009-12-02,Livingston,S11,03,15,2.6
2007-01-23,Quebec,S10,01,15,2.5
2010-12-08,Quebec,S11,05,15,3.3
2008-08-18,Ontario,S08,07,15,2.8
2008-01-25,Livingston,S13,02,15,1.8
2008-09-13,Ontario,S17,02,15,1.8
2009-12-23,Westconvina,S12,03,15,2.6
2009-02-03,Alberta,S15,07,15,2.8
2010-10-20,Alberta,S14,07,15,2.8
2010-05-29,California,S06,03,15,2.6
2009-10-18,Quebec,S09,02,15,1.8
2005-05-30,Quebec,S17,04,15,4.5
2009-11-16,Livingston,S10,02,15,1.8
2005-02-06,Livingston,S06,02,15,1.8
2008-01-02,Westconvina,S10,03,15,2.6
2006-05-08,California,S05,02,15,1.8
2009-11-21,Quebec,S18,05,15,3.3
2005-04-14,California,S17,04,15,4.5
2006-03-17,California,S03,02,15,1.8
2005-07-05,Westconvina,S03,04,15,4.5
2006-04-26,Quebec,S13,05,15,3.3
2010-07-10,Ontario,S18,07,15,2.8
2007-08-08,Ontario,S18,01,15,2.5
2005-01-17,Chicago,S12,06,15,1.4
2008-12-26,Chicago,S02,04,15,4.5
2008-08-04,Chicago,S07,02,15,1.8
2007-09-02,Livingston,S14,04,15,4.5
2006-11-18,Chicago,S14,06,15,1.4
2006-10-11,Quebec,S10,07,15,2.8
2010-05-30,Quebec,S12,06,15,1.4
2006-05-23,Westconvina,S08,05,15,3.3
2010-11-11,Livingston,S03,01,15,2.5
2007-01-13,California,S01,07,15,2.8
2006-03-22,Quebec,S17,03,15,2.6
2007-07-21,Alberta,S03,06,15,1.4
2007-10-16,Chicago,S08,04,15,4.5
2005-08-24,New York,S09,06,15,1.4
2009-05-05,California,S03,07,15,2.8
2010-11-05,California,S08,07,15,2.8
2006-12-20,Westconvina,S11,07,15,2.8
2009-10-13,California,S17,01,15,2.5
2008-06-20,Quebec,S08,05,15,3.3
2006-10-15,Ontario,S15,05,15,3.3
2009-01-17,Alberta,S12,02,15,1.8
2010-05-13,Livingston,S05,03,15,2.6
2007-11-03,Livingston,S01,04,15,4.5
2009-09-08,Alberta,S07,06,15,1.4
2009-10-07,Alberta,S05,02,15,1.8
2010-06-12,Livingston,S01,01,15,2.5
2007-06-08,New York,S08,03,15,2.6
2006-09-09,Quebec,S02,01,15,2.5
2010-08-30,New York,S06,06,15,1.4
2006-07-11,Chicago,S09,01,15,2.5
2008-03-22,Ontario,S06,02,15,1.8
2007-11-18,New York,S09,02,15,1.8
2005-09-18,California,S07,05,15,3.3
2010-01-09,New York,S15,07,15,2.8
